X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.25951712,40.05623227,132,100 SPRING LN,Manatawna Chicken Coop,,Manatawna Chicken Coop,,,3486,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.22227858,39.98461824,133,5396 N GEORGES HILL DR,Mann Center for the Performing Arts,,Mann Center Shed,,,3822,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.22424081,39.98370687,134,5038 AVENUE OF THE REPUBLIC,Mann Center for the Performing Arts,,Mann Center Rear Craft Beer Vendor,,,3632,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.15033756,39.97615734,135,962 W OXFORD ST,Marie Dendy Recreation Center Pool Building,,Marie Dendy Recreation Center Pool Building,,,3572,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1513007,39.93289647,136,405 MANTON ST,Manton Street Park Community Garden,,Manton Street Park Community Garden,,,3821,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0714478,40.03821726,137,1805 HELLERMAN ST,Max Myers Pool Shed,,Max Myers Pool Shed,,,3819,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.07141644,40.03937315,138,6567 HORROCKS ST,Max Myers Community Garden,,Max Myers Community Garden,,,3820,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.05418449,40.03995768,139,2901 PRINCETON AVE,Mayfair Recreation Center Shed 2,,Mayfair Recreation Center Shed 2,,,3817,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.05314523,40.04102108,140,2901 PRINCETON AVE,Mayfair Recreation Center Shed 1,,Mayfair Recreation Center Shed 1,,,3816,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.21472689,39.96479205,141,4615 FAIRMOUNT AVE,Mill Creek Park,,Mill Creek Park,,,3818,,,,,,,,,,,PHA,,CITY OF PHILA,PPR,,,,,,,,,,
-75.1656878,39.91538146,142,1032 MOLLBORE TER,Mollbore Terrace Park (11th St),,Mollbore Terrace Park (whole),,,3815,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.17163477,39.98226009,143,2235 W MONTGOMERY AVE,Montgomery & Croskey Playground Shelter,,Montgomery & Croskey Playground Shelter,,,3598,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.14823054,39.93075215,144,1322 S 02ND ST,Nelson M. Herron Playground and Rec Ctr Pergola 1,,Nelson M. Herron Playground and Rec Ctr Pergola 2,,,1121,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.14843852,39.93057753,145,1322 S 02ND ST,Nelson M. Herron Playground and Rec Ctr Pergola 2,,Nelson M. Herron Playground and Rec Ctr Pergola 1,,,1120,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.13414696,39.98255459,146,2100 N HOWARD ST,Norris Square Garden Arbor,,Norris Square Garden Arbor,,,1186,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.14828519,39.93049943,147,1322 S 02ND ST,Nelson M. Herron Playground and Rec Ctr Building,,Nelson M. Herron Playground and Rec Ctr Building,,,1031,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.08548694,40.07660168,148,7966 OXFORD AVE,Northeast Lions Park Building,,Northeast Lions Park Building,,,1340,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.11698539,40.0428804,149,6000 A ST,Olney Recreation Center Shelter,,Olney Recreation Center Shelter,,,1164,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.00687907,40.12263498,150,13024 STEVENS RD,Ofcr Daniel Boyle Mem Recreation Center Shed,,Ofcr Daniel Boyle Mem Recreation Center Shed,,,1374,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.08840924,40.01756495,151,4637 PILLING ST,Overington Park Garden,,Overington Park Garden,,,1312,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.0885023,40.01724614,152,4600 LEIPER ST,Overington Park Shed,,Overington Park Shed,,,1092,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-74.9651621,40.10438097,153,3359 MECHANICSVILLE RD,Parkwood,,Parkwood,,,3663,,,,,,,,,,,,,CITY OF PHILA,PPR,,,30.815613,,,,,,,
-75.15115897,39.95629443,154,200 N 06TH ST,Pavillion in Franklin Square,,Franklin Square Shed,,,1080,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.05913903,40.08751842,155,8600 VERREE RD,Pennypack Environmental Education Center,,Pennypack Environmental Education Center,,,3462,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.15220891,39.98618303,156,1101 W SUSQUEHANNA AVE,Penrose Playground Pool Building,,Penrose Playground Pool Building,,,1114,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.21373826,39.97770466,157,1538 BELMONTE AVE,Philadelphia Stars Negro League Memorial Park,,Philadelphia Stars Negro League Memorial Park,,,1064,,,,,,,,,,,,,CITY OF PHILA,PPR,,,,,,,,,,
-75.19557939,39.97123474,158,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Lemur Island,,,1278,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19643532,39.9712538,159,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Comfort Station 3,,,1240,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1966621,39.97124558,160,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Trading Post,,,3683,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19656284,39.97100473,161,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Tiger Terrace and Grrrille,,,3682,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19668583,39.97071222,162,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Caricature Kiosk,,,3703,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19676257,39.97035452,163,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Amazon Rainforest Carousel,,,3714,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19606492,39.96992017,164,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Oasis Ice Cream Kiosk,,,3704,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19622287,39.96989866,165,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 4,,,3688,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19632642,39.96982899,166,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 5,,,3689,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1957537,39.96980677,167,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Comfort Station 4,,,3687,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19593644,39.96959493,168,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Monkey Enclosure,,,3690,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19544717,39.97010299,169,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Lorikeet Encounter,,,3685,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.195444,39.96953283,170,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Grove Shop,,,3705,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19480103,39.96948063,171,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Eagles Roost,,,3706,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1949587,39.97026257,172,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Condor Enclosure,,,3686,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19483114,39.96998889,173,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Treehouse Ticket Sales Booth,,,3707,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19456944,39.97000958,174,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Pony Barn,,,3708,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19439407,39.9700909,175,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Pony Shed,,,3692,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19436829,39.96992555,176,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Shed 2,,,3693,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19409332,39.96990617,177,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Dairy Barn,,,3694,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19440391,39.96950209,178,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Watering Hole Beer Garden,,,1748,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19373834,39.96939636,179,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Raptor Ridge,,,3710,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1931791,39.96914715,180,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo South Gatehouse,,,3709,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19446847,39.96896375,181,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 6,,,3695,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19698976,39.97005967,182,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 3,,,3691,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19732625,39.97047246,183,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 2,,,3681,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19748656,39.97059535,184,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Shed 1,,,3680,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19722688,39.97117635,185,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Big Cat Falls,,,3679,,,,,,,,,,,,,ZOO,P,,,,,,,,,,
-75.19770356,39.97222332,186,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Faris Family Education Center,,,3677,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19741917,39.97265072,187,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Pigeon Coop,,,3678,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19764411,39.9726917,188,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Comfort Station 2,,,3676,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19530403,39.97188014,189,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Bear Country,,,3712,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19589454,39.97234595,190,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Garage,,,3701,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19606225,39.97227203,191,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Shed 3,,,3702,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19626741,39.97238077,192,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Hangar,,,3696,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.196793,39.97254398,193,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Reptile and Amphibian House,,,3697,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19740161,39.97319752,194,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Support Building 1,,,3675,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19527922,39.97310334,195,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Kangaroo Habitat,,,3698,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19553425,39.97353775,196,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Special Event Stage,,,3700,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19523026,39.97378662,197,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,ZooBalloon Landing Pad,,,3699,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19531909,39.97427064,198,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,ZooShop,,,3672,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19581489,39.97418145,199,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Ticket Gate Structure,,,3674,,,,,,,,,,,,,ZOO,PPR,PPR,,,,,,,,,
-75.19618253,39.97438207,200,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Comfort Station 1,,,3671,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.1961134,39.97414199,201,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Lemur Enclosure,,,3673,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-75.19552225,39.97454979,202,3400 W GIRARD AVE,Philadelphia Zoological Gardens,,Zoo Gate House East,,,3670,,,,,,,,,,,,,ZOO,PPR,,,,,,,,,,
-74.97041947,40.07955731,203,11898 DENMAN RD,Poquessing Creek Park 5,,Poquessing Creek Park Garden,,,3813,,,,,,,,,,,,,,PPR,,,,,,,,,,
-74.99358851,40.13108299,204,TREVOSE RD AT POQUESSING CREEK,Poquessing Valley Park 1,,Orr House,,,3814,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22107726,40.02554072,205,4300 SILVERWOOD ST,Pretzel Park House,,Pretzel Park House,,,3812,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22604253,39.9847514,206,5301 PARKSIDE AVE,Philly Pumptrack,,Philly Pumptrack,,,3496,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.14160679,39.9868122,207,2326 N 05TH ST,Rainbow De Colores Playground Garden,,Rainbow De Colores Playground Garden,,,3811,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.13769665,39.99990432,208,3201 N 05TH ST,Ramonita Negron Rivera Rec & Comm Center Garden,,Ramonita Negron Rivera Rec & Comm Center Garden,,,3810,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.20152361,39.9948733,209,3850 FORD RD,Recycling Center,,Recycling Center Weigh Station,,,1510,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.20182735,39.99421052,210,3850 FORD RD,Recycling Center,,Recycling Center Shed,,,3809,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21004304,39.9931599,211,4000 CHAMOUNIX DR,Ridgeland Mansion,,Ridgeland Catering Shed,,,3488,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1644023,39.93945231,212,1301 CARPENTER ST,Ridgway Park Pool Building,,Ridgway Park Pool Building,,,3590,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.11275314,40.03745368,213,5658 RISING SUN AVE,Rising Sun Office,,Rising Sun Office,,,3808,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.24590381,39.94366772,214,6100 BALTIMORE AVE,Robert Wilson III Park,,Robert Wilson III Park,,,3454,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.16777462,39.9658761,215,1800 WALLACE ST,Roberto Clemente Playground Pavilion,,Roberto Clemente Playground Pavilion,,,3579,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.26077767,39.9731121,216,7401 LANSDOWNE AVE,Rose Playground,,Rose Playground Shelter,,,3600,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.05305773,40.02571969,217,4301 LEVICK ST,Roosevelt Playground Shed,,Roosevelt Playground Shed,,,3807,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.20139177,40.02401394,218,799 HERMIT LN,Rosicrucian Marker,,Rosicrucian Marker,,,3518,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2497946,39.95060995,219,700 COBBS CREEK PKY,Rufus O. Williams Memorial Playground,,Rufus O. Williams Memorial Playground,,,3829,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.03426293,40.03017244,220,7301 TORRESDALE AVE,Russo Park Playground Building 2,,Russo Park Playground Building 2,,,3527,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1602758,39.9475148,221,225 S SARTAIN ST,Sartain Garden,,Sartain Garden,,,3806,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1518471,39.93342902,222,400 WASHINGTON AVE,Sacks Playground Shed,,Sacks Playground Shed,,,3574,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21987582,40.05011583,223,7107 HENRY AVE,Saul High School Farm,,Saul Sheep Barn,,,3654,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21999822,40.05002851,224,7107 HENRY AVE,Saul High School Farm,,Saul Weigh Station,,,3653,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22028871,40.05000283,225,7107 HENRY AVE,Saul High School Farm,,Saul Concrete Feeding Pad,,,3652,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22012217,40.04971251,226,7107 HENRY AVE,Saul High School Farm,,Saul Dairy Barn,,,3651,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21946297,40.04941335,227,7107 HENRY AVE,Saul High School Farm,,Saul Creamery,,,3649,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21886454,40.0497229,228,7107 HENRY AVE,Saul High School Farm,,Saul Sheep Pavillion,,,3655,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21772133,40.04953333,229,7107 HENRY AVE,Saul High School Farm,,Saul CSA Greenhouse 1,,,3645,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21754338,40.04940913,230,7107 HENRY AVE,Saul High School Farm,,Saul CSA Greenhouse 2,,,3644,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21954489,40.04931492,231,7107 HENRY AVE,Saul High School Farm,,Saul CSA Wash Station,,,3648,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21929032,40.04921711,232,7107 HENRY AVE,Saul High School Farm,,Saul CSA Hoop House,,,3647,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21826766,40.04852305,233,7107 HENRY AVE,Saul High School Farm,,Saul Orchard Shed,,,3646,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22196717,40.05078177,234,7107 HENRY AVE,Saul High School Farm,,Saul Horse Corral 1,,,3657,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22140796,40.05104579,235,7107 HENRY AVE,Saul High School Farm,,Saul Horse Corral 2,,,3658,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22060408,40.0513388,236,7107 HENRY AVE,Saul High School Farm,,Saul Horse Barn,,,3656,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.18732398,40.03024283,237,669 W RITTENHOUSE ST,Saylor's Grove,,Saylor's Grove Guard Box,,,1536,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.12166868,40.00012807,238,3390 D ST,Sergeant John J. McVeigh Recreation Center Garden,,Sergeant John J. McVeigh Recreation Center Garden,,,3805,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.14517392,40.03505176,239,5301 N BROAD ST,Shevchenko Park,,Shevchenko Park Pergola,,,3586,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.13142236,39.97848509,240,1826 BLAIR ST,Shissler Recreation Center Shed,,Shissler Recreation Center Shed,,,3573,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.16289546,39.93164586,241,1430 E PASSYUNK AVE,South Philadelphia Older Adults Center Garden,,South Philadelphia Older Adults Center Garden,,,3804,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15359302,39.93553618,242,1035 S 06TH ST,South 6th Street Garden,,South 6th Street Garden,,,3803,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15639694,39.94272285,243,839 SOUTH ST,South Street Community Garden,,South Street Community Garden,,,3802,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22732638,39.96637966,244,5352 PARRISH ST,Southern Grounds HQ Shed,,Southern Grounds HQ Shed,,,3801,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22756163,39.96620995,245,5352 PARRISH ST,Southern Grounds HQ,,Southern Grounds HQ,,,3476,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.167939,39.96627381,246,1817 WALLACE ST,Spring Gardens,,Spring Gardens,,,3800,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15078253,39.95575951,247,200 N 06TH ST,Franklin Square Carousel Booth,,Franklin Square Carousel Booth,,,3547,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.19099728,40.03719277,248,6398 LINCOLN DR,Stotesbury Gates,,Stotesbury Gates,,,3534,,,,,,,,,,,,,,PPR,,,,,,,,,,
-74.99166917,40.06770955,249,3694 CHESTERFIELD RD,Thomas Mitchell Memorial Playground Garden,,Thomas Mitchell Memorial Playground Garden,,,3799,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.23182461,39.98348259,250,5419 UPLAND WAY,Triangle Park Gazebo,,Triangle Park Gazebo,,,3587,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.1790038,39.99843488,251,2800 CHALMERS AVE,Van R. Thomas Memorial Picnic Area,,Van R. Thomas Memorial Picnic Area,,,3798,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.17909964,39.9985572,252,2800 CHALMERS AVE,Van R. Thomas Memorial Picnic Area,,Van R. Thomas Memorial Picnic Gazebo,,,3660,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.17937736,39.9984154,253,2800 CHALMERS AVE,Van R. Thomas Memorial Picnic Area,,Van R. Thomas Memorial Picnic Shelter,,,3661,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.18865627,39.9316872,254,2600 MORRIS ST,Vare Recreation Center Garden,,Vare Recreation Center Garden,,,3797,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.04991871,40.02986735,255,4131 UNRUH AVE,Vogt Recreation Center Shed 1,,Vogt Recreation Center Shed 1,,,3525,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22164856,40.03650614,256,6424 RIDGE AVE,Susan Gorgas Park Gazebo,,Susan Gorgas Park Gazebo,,,3624,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.0481015,40.0284362,257,4131 UNRUH AVE,Vogt Recreation Center Shed 2,,Vogt Recreation Center,,,1968,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21129594,40.02977884,258,5890 RIDGE AVE,W. Freeland Kendrick Recreation Ctr Pool Enclosure,,W. Freeland Kendrick Recreation Ctr Pool Building,,,3545,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.16093512,39.94468323,259,1131 WAVERLY ST,Waverly Street Community Garden,,Waverly Street Community Garden,,,3796,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.16843226,40.04549686,260,5826 MC MAHON AVE,Waterview Recreation Center Garden,,Waterview Recreation Center Garden,,,3795,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.2021148,39.99724654,261,3730 CHAMOUNIX DR,West Fairmount Park,,Chamounix Aerial Adventure Course,,,3793,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22546184,40.05376154,262,798 WIGARD AVE,Wigard Avenue House,,Wigard Avenue House Shed,,,2875,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.03346141,40.10158558,263,1165 BARTLETT ST,William A. Lackman Memorial Playground Shed,,William A. Lackman Memorial Playground Shed,,,3528,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15435226,40.06427805,264,7210 OGONTZ AVE,West Oak Lane Senior Center,,West Oak Lane Senior Center,,,3477,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.18179933,39.9494219,265,400 S TANEY ST,"William H. ""Billy"" Markward Memorial Playground",,Schuylkill River Park Community Garden,,,3792,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.17527033,39.95881886,266,2130 WINTER ST,Winter Street,,Former BSA Building,,,3516,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.23351332,40.08146673,267,300 W NORTHWESTERN AVE,Wissahickon Environmental Education Center,,Wissahickon EEC Comfort Station,,,3615,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21978803,40.0518599,268,7279 HENRY AVE,Wissahickon Offices NW Philly,,Wissahickon Red Top Garage,,,3620,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21957996,40.05194167,269,7279 HENRY AVE,Wissahickon Red Top Garage,,Wissahickon Green Top Garage,,,3621,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.19660948,40.04876145,270,7018 MC CALLUM ST,Wolf Park Shed,,Wolf Park Shed,,,3597,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.22027905,40.05182128,271,7279 HENRY AVE,Wissahickon Green Top Garage,,Wissahickon Offices NW Philly,,,3622,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.18793511,39.99310684,272,2388 GREENLAND DR,Woodford Mansion Grounds,,Woodford Mansion Grounds,,,3578,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15411165,39.97458002,273,1400 GUILFORD PL,Yorktown & Guilford Place,,Yorktown & Guilford Place,,,3500,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.20818827,40.00200656,274,3918 CONSHOHOCKEN AVE,Woodside Park Gazebo,,Woodside Park Gazebo,,,3578,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15424885,39.97329983,275,1303 KINGS PL,Yorktown & Kings Place,,Yorktown & Kings Place,,,3502,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15586862,39.97280099,276,1220 PATRICK HENRY PL,Yorktown & Patrick Henry,,Yorktown & Patrick Henry,,,3501,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15538288,39.97618939,277,1599 DONDILL PL,Yorktown & N Dondill Place,,Yorktown & N Dondill Place,,,3497,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15384827,39.97599227,278,1501 QUEENS PL,Yorktown & Queens Place,,Yorktown & Queens Place,,,3498,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.20399545,39.99514946,279,3730 CHAMOUNIX DR,Chamounix Aerial Adventure Course,,Greenland Nursery Storage Building,,,3626,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.15565758,39.97481028,280,1401 DONDILL PL,Yorktown & S Dondill Place,,Yorktown & S Dondill Place,,,3499,,,,,,,,,,,,,,PPR,,,,,,,,,,
-75.21612646,39.96565125,281,743-81 N 48TH ST,Mill Creek Playground Athletic Field,743-81 N 48TH ST,Mill Creek Playground,,,2501,,A11,A11.3,B3,C87,,,,4302,Baseball Field,Y,Owned,Public use,PPR,783708000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
